"obs","Customer","I.tend.to.plan.things.very.carefully.","I.sometimes.have.trouble.controlling.my.spending.","I.think.it.is.important.to.purchase.products.that.are.made.locally.","I.carefully.consider.the.health.benefits.of.what.I.eat.","How.many.times.in.the.last.week.did.you.do.the.following....Make.eat.lunch.at.home","How.many.times.in.the.last.week.did.you.do.the.following....Bring.lunch.to.work","How.many.times.in.the.last.week.did.you.do.the.following....Buy.lunch.at.work","How.many.times.in.the.last.week.did.you.do.the.following....Buy.lunch.at.restaurant","How.many.times.in.the.last.week.did.you.do.the.following....Skipped.lunch","How.many.times.in.the.last.week.did.you.do.the.following....Other","Please.specify.the.top.five.restaurants.you.have.visited.in.the.last.six.months.in.order.of.visit.frequency....Most.frequent","Please.specify.the.top.five.restaurants.you.have.visited.in.the.last.six.months.in.order.of.visit.frequency....Second.most.frequent","Please.specify.the.top.five.restaurants.you.have.visited.in.the.last.six.months.in.order.of.visit.frequency....Third.most.frequent","Please.specify.the.top.five.restaurants.you.have.visited.in.the.last.six.months.in.order.of.visit.frequency....Fourth.most.frequent","Please.specify.the.top.five.restaurants.you.have.visited.in.the.last.six.months.in.order.of.visit.frequency....Fifth.most.frequent","Have.you.ever.visited.Sticks.Kebob.Shop.","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Convenient.place.to.eat","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Variety.of.menu.options","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Good.value.for.money","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Healthy.menu.options","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Food.taste.and.satisfaction","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Friendly.staff","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Pleasant.ambiance","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Consistency...reliability","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Part.of.community","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Other..please.specify.","What.is.your.gender.","What.is.your.age.","What.is.your.approximate.average.annual.household.income.","How.would.you.best.describe.your.household.type.","How.many.children..by.age..currently.live.in.your.household....less.than.12.years.old","How.many.children..by.age..currently.live.in.your.household....12.17.years.old","How.many.children..by.age..currently.live.in.your.household....18.and.older","Please.indicate.your.best.answers.to.the.following....Comments.","What.is.your.profession....Accountant","What.is.your.profession....Lawyer","What.is.your.profession....General.purpose.contractor","What.is.your.profession....Design","What.is.your.profession....Educator","What.is.your.profession....Homemaker","What.is.your.profession....Business.professional","What.is.your.profession....Other..please.specify.","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Soccer","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Football","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Tennis","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Lacrosse","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Swimming","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Music","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Hiking","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Visiting.local.attractions","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Visiting.children.s.museums","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Attending.local.sporting.events","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Other..please.specify.","In.what.activities.or.hobbies.do.you.participate.yourself....Volunteer.work","In.what.activities.or.hobbies.do.you.participate.yourself....Tennis","In.what.activities.or.hobbies.do.you.participate.yourself....Swimming","In.what.activities.or.hobbies.do.you.participate.yourself....Skiing...snow.boarding","In.what.activities.or.hobbies.do.you.participate.yourself....Running","In.what.activities.or.hobbies.do.you.participate.yourself....Hiking","In.what.activities.or.hobbies.do.you.participate.yourself....Golf","In.what.activities.or.hobbies.do.you.participate.yourself....Gardening","In.what.activities.or.hobbies.do.you.participate.yourself....Fishing","In.what.activities.or.hobbies.do.you.participate.yourself....Camping","In.what.activities.or.hobbies.do.you.participate.yourself....Bicycling","In.what.activities.or.hobbies.do.you.participate.yourself....Yoga","In.what.activities.or.hobbies.do.you.participate.yourself....Book.clubs","In.what.activities.or.hobbies.do.you.participate.yourself....Eating.out","In.what.activities.or.hobbies.do.you.participate.yourself....Attending.local.sports.events","In.what.activities.or.hobbies.do.you.participate.yourself....Visiting.museums","In.what.activities.or.hobbies.do.you.participate.yourself....Kid.s.activities","In.what.activities.or.hobbies.do.you.participate.yourself....Other..please.specify.","In.the.last.month..how.many.times.have.you.used.coupons.when.you.visited.a.restaurant.","How.do.you.find.restaurant.coupons...Please.check.all.that.apply....Valpak.or.other.direct.mail.items","How.do.you.find.restaurant.coupons...Please.check.all.that.apply....Coupon.from.coupon.site.or.blog...e.g...print.at.home.","How.do.you.find.restaurant.coupons...Please.check.all.that.apply....Groupon.or.other.social...daily.deal.offers","How.do.you.find.restaurant.coupons...Please.check.all.that.apply....Store.receipt.offer...from.previous.visit.","How.do.you.find.restaurant.coupons...Please.check.all.that.apply....Loyalty.card.reward...e.g...10th.visit.free.meal.","How.do.you.find.restaurant.coupons...Please.check.all.that.apply....Offers.mentioned.in.media..radio..tv..newspaper..etc.","How.do.you.find.restaurant.coupons...Please.check.all.that.apply....Other..please.specify.","segmentnumber"
179,0,1,3,2,2,2,6,1,1,1,NA,"McDonald's","Bojangles","Arby's",NA,NA,2,2,2,1,2,2,1,2,1,1,NA,1,3,1,2,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"Mail Clerk",NA,NA,NA,NA,5,6,NA,8,9,NA,NA,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,5,1,2,3,4,5,NA,NA,"2"
180,0,1,1,2,2,3,1,1,4,2,NA,"Wendy's","McDonald's","Subway","Dominos","Panera Bread",2,1,2,1,2,1,2,2,1,2,NA,1,3,1,2,NA,NA,"1",NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,10,NA,NA,NA,14,NA,NA,NA,NA,3,1,2,3,4,5,NA,NA,"3"
182,0,1,3,2,1,7,NA,NA,NA,NA,NA,"mcdonald",NA,"chick fila","popeyes","olive garden",2,6,NA,1,NA,2,NA,1,6,NA,NA,2,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,"church",5,NA,NA,NA,4,NA,6,NA,"2"
183,0,3,3,2,2,2,6,1,1,1,NA,"McDonalds","Panera","Islamorada Fish Company","Bonefish Grill",NA,2,2,2,1,2,1,1,1,1,2,NA,1,3,2,2,"3","0","0",NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,7,8,NA,NA,"Scouts",NA,NA,NA,NA,5,6,NA,8,NA,NA,NA,NA,NA,NA,NA,16,17,NA,1,NA,NA,NA,NA,NA,NA,NA,"4"
184,0,2,4,2,2,5,1,1,4,1,NA,"Ma and Pa's","McDonalds","Hardees","Applebees","Wendys",2,2,3,2,3,2,2,3,2,2,NA,1,3,1,2,"0","0","0",NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,6,NA,NA,NA,10,NA,NA,NA,14,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"4"
185,0,1,4,1,1,3,5,1,2,1,NA,"Outback","Applebees","local","local","local",2,2,2,2,2,2,2,2,2,2,NA,1,3,2,1,"0","0","0",NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,"none",2,NA,NA,3,NA,NA,NA,NA,"2"
186,0,2,4,2,2,1,1,1,7,1,NA,"crab louies","cracker barrel","famous daves","arbys","burger king",2,1,1,1,1,1,1,1,1,3,NA,1,4,1,2,"0","0","0",NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none living at home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,2,1,2,NA,4,5,6,NA,"4"
187,0,2,3,2,3,4,1,1,5,1,NA,"Cracker Barrel","Chic Fil A","Arby's","Olive Garden","Sonic",2,1,1,1,2,1,1,1,1,2,NA,1,3,2,2,"0","0","0",NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,1,NA,NA,NA,NA,NA,NA,NA,"1"
190,0,1,3,2,2,7,1,1,1,2,NA,"taco bell","cicis pizza","mcdonalds","dennys","little caesars pizza",2,2,1,1,2,1,1,1,1,3,NA,1,2,1,1,"1","2","0",NA,NA,NA,3,NA,NA,NA,NA,"home health aid",NA,NA,NA,NA,NA,NA,NA,8,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,17,NA,1,NA,NA,NA,NA,NA,NA,NA,"2"
191,0,2,4,2,1,3,6,1,1,1,NA,"Ruby Tuesday","Applebees","Olive Garden","McDonald's","Chick-Fil-A",2,3,2,2,2,1,1,2,1,3,NA,1,3,1,1,"2","0","1",NA,NA,NA,NA,NA,NA,NA,7,"Copy Center Manager",NA,NA,NA,NA,NA,6,NA,8,NA,NA,"Basketball",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,17,"walking",2,NA,NA,NA,4,NA,6,"Mail","4"
192,0,2,2,1,1,6,1,1,2,1,NA,"Bell Cafe",NA,NA,NA,NA,2,2,2,2,1,1,1,1,1,1,NA,1,4,1,2,"0","0","0",NA,NA,NA,NA,NA,NA,NA,7,"web developer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"church choir",1,NA,NA,NA,NA,NA,NA,NA,"3"
193,0,2,2,3,3,7,1,1,2,1,NA,"APPLEBEE'S","SHONEY'S","LOWERY'S","RED LOBSTER","LONE STAR",2,1,1,1,1,1,1,1,1,1,NA,1,3,2,1,"NONE","NONE","NONE",NA,NA,NA,NA,NA,NA,6,NA,"SOON WILL BE LOOKING FOR JOB IN BILLING AND CODING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO CHILDREN AT HOME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,"CRAFTS, READING, WALKING ON TREADMILL",4,1,2,NA,NA,NA,NA,NA,"1"
195,0,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
198,0,2,3,2,2,6,1,1,3,1,NA,"Panara Bread","Cookout","McDonalds","Applebees","KFC",2,2,2,1,2,1,1,1,1,3,NA,2,3,2,2,"1","1","0",NA,NA,NA,3,NA,NA,NA,NA,"Claims processor",NA,NA,NA,NA,NA,NA,NA,8,9,NA,"Karate",1,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,13,14,15,16,17,NA,3,1,2,3,NA,5,NA,NA,"4"
199,0,2,4,2,2,4,1,1,1,1,NA,"dante's","burger king","wendys","arbys","mcdonalds",2,1,1,1,1,1,1,1,1,1,NA,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"unemployed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,NA,5,6,NA,NA,9,NA,NA,NA,NA,14,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"4"
200,0,1,4,2,2,4,1,1,3,1,NA,NA,NA,NA,NA,NA,2,4,NA,3,3,1,1,1,1,1,NA,1,2,1,1,NA,"1",NA,NA,NA,NA,NA,NA,5,NA,NA,"transportation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"band",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,"dancing",1,NA,NA,NA,NA,NA,NA,NA,"2"
201,0,1,1,1,2,1,1,1,2,6,NA,"Subway","Quiznos","Jasons","Jersey Mike","Panera Bread",2,1,1,1,1,1,2,1,1,1,NA,1,3,1,1,"0","0","0",NA,NA,NA,NA,NA,5,NA,NA,"Student",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,14,NA,16,NA,NA,2,1,NA,NA,4,5,NA,NA,"3"
202,0,2,3,2,2,2,1,1,2,2,NA,"Peking Restaurant","Wendy's","McDonalds","Ruby Tuesday",NA,2,2,1,1,2,1,2,2,1,2,NA,1,4,1,1,"0","0","0","None",NA,NA,NA,NA,NA,NA,7,"Retired",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No children at home",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,15,16,17,NA,1,NA,NA,NA,NA,NA,NA,NA,"4"
204,0,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
205,0,2,4,3,2,5,1,1,3,1,NA,"Taco Bell","McDonalds","Wendys","Buffalo Wild Wings","Chipotle",2,2,2,1,2,1,2,2,2,3,NA,1,2,2,2,"0","0","0",NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Don't have children",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,"Reading",2,1,2,3,NA,5,NA,NA,"4"
206,0,1,3,1,2,5,1,1,2,3,NA,"McDonalds","Kentucky Fried Chicken",NA,NA,NA,2,2,3,1,1,1,3,3,2,4,NA,2,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"Process Server",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,11,NA,NA,14,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"2"
208,0,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
210,0,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
212,0,2,4,2,2,7,1,1,1,1,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
213,0,2,2,3,2,7,1,1,1,1,NA,"The Corner","Lees","Olivias",NA,NA,2,1,2,1,2,1,1,1,1,1,NA,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"retired",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"3"
215,0,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
216,0,2,4,2,2,1,6,1,1,3,NA,"Chic-Fil-a","Panera","Olive Garden","O'Charley's","Burger King",2,3,2,2,3,1,3,3,2,2,NA,1,2,1,1,"0","0","0",NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,2,1,2,3,NA,5,NA,NA,"4"
217,0,3,3,2,2,2,3,1,1,2,NA,"Chick A Fila","KFC","O'Charley's","McDonald's","Firehouse Sub",2,1,1,1,2,1,1,2,2,2,NA,1,3,1,1,"0","0","0",NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,13,14,NA,16,17,"bowling",2,1,2,NA,4,5,NA,NA,"4"
218,0,1,4,1,3,5,1,1,3,2,NA,"outback","chinese","applebees",NA,NA,2,2,2,2,2,2,2,2,2,3,NA,1,2,2,2,"0","0","0",NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,"2"
220,0,2,2,2,2,7,1,1,1,1,NA,"all visited equally",NA,NA,NA,NA,2,2,2,1,2,2,2,3,2,2,NA,2,3,3,2,"0","0","0",NA,NA,NA,NA,NA,NA,NA,7,"none of the above",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"music",1,NA,NA,NA,NA,NA,NA,NA,"3"
222,0,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
224,0,2,2,2,2,6,1,1,4,4,NA,"McDonalds","Popeyes","Poppa Johns","Applebees",NA,2,1,1,1,1,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
225,0,2,4,1,2,7,1,4,2,3,NA,"Joe's Out Bon Air","Maldini's","Frank's Ristorante","Outback Steakhouse","Belle Vie",2,3,2,3,2,1,1,1,2,2,NA,2,4,2,2,"0","0","0",NA,NA,NA,NA,NA,NA,6,NA,"retail sales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no children living at home",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"reading",1,NA,NA,NA,NA,NA,NA,NA,"4"
226,0,2,4,2,1,6,1,1,3,1,NA,"arbys","bob evans","chick fil a","subway","Mc donalds",2,1,1,1,2,1,2,2,1,2,"drive thru",1,4,2,3,"0","0","0",NA,NA,NA,NA,NA,NA,6,NA,"retired",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,14,NA,NA,NA,"thrifting",2,1,2,3,NA,NA,NA,NA,"4"
227,0,2,3,2,3,6,1,1,1,3,NA,"Ruby Tuesday","Anderson's Garden Cafe",NA,NA,NA,2,2,2,2,2,1,2,1,1,3,NA,1,3,2,3,"0","0","1",NA,NA,NA,NA,NA,NA,NA,7,"state government",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"computer programming",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,"reading",1,NA,NA,NA,NA,NA,NA,NA,"1"
228,0,2,3,2,1,6,1,1,2,2,NA,"Applebees","Cracker Barrel","Yen Ching","Crazy Greek","Chili's",2,2,2,2,3,1,1,1,1,3,NA,1,4,2,1,"0","0","0",NA,NA,NA,NA,NA,NA,NA,7,"Retired",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"water aerobics",2,1,NA,3,NA,NA,NA,NA,"4"
235,0,3,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
236,0,3,4,1,4,6,NA,1,4,3,NA,"Mcdonalds","Wendy's","taco bell","burger king","KFC",2,5,2,1,5,1,3,5,2,3,NA,1,3,3,2,"2","0","2",NA,NA,NA,NA,NA,NA,NA,7,"registered nurse",NA,2,NA,NA,5,NA,NA,8,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,17,NA,2,1,2,NA,4,5,6,NA,"1"
238,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
239,0,1,1,3,2,7,1,1,1,1,NA,"dominoz","india pastry",NA,NA,NA,2,2,1,1,1,1,1,1,1,1,NA,1,2,3,2,"1","0","0",NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,5,NA,NA,8,9,10,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,14,15,16,17,NA,2,1,NA,NA,NA,NA,6,NA,"3"
240,0,1,1,1,1,5,1,1,1,2,NA,"burger king","mcdonalds","pizza hut","five guys","subway",2,1,2,1,5,1,2,2,1,3,NA,1,3,1,3,"0","1","1",NA,NA,NA,NA,NA,NA,6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,"walking",2,NA,NA,NA,4,5,NA,NA,"3"
241,0,3,4,3,3,4,5,5,5,1,NA,"Chipotle","Panera","Starbucks","Cheesecake Factory","Canes",2,1,1,1,1,1,1,1,1,1,NA,1,1,3,2,"0","0","1",NA,NA,NA,NA,4,NA,NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",NA,NA,3,NA,5,6,7,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"1"
242,0,2,4,2,1,4,2,1,4,1,NA,"hardee","mcdonald","chick filet","wendy","denny",2,2,2,1,4,2,2,2,2,4,NA,1,4,2,2,"0","0","2",NA,NA,NA,NA,NA,NA,NA,7,"family therapist",NA,2,3,NA,NA,NA,7,8,NA,NA,NA,1,NA,NA,NA,NA,6,NA,8,9,10,NA,NA,NA,14,NA,16,NA,NA,4,1,NA,NA,NA,NA,6,NA,"4"
243,0,2,2,2,2,5,NA,NA,4,NA,NA,"Panera Bread","Eileen's Fredericksburg","Brock's Fredericksburg","McDonalds anywhere","Cracker Barrel",2,1,2,2,1,1,2,2,1,3,"Good service (efficient, & quick for the type place)",1,3,3,2,"0","0","0",NA,NA,NA,NA,NA,NA,NA,7,"Retired Mathematician",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",1,NA,NA,NA,5,6,NA,8,NA,NA,NA,NA,NA,14,NA,16,NA,"YMCA classes",1,NA,NA,NA,NA,NA,NA,NA,"3"
244,0,1,1,2,2,1,1,4,3,3,NA,"chick fil a","chipotle","panera","taco bell","ricos",2,2,1,1,2,1,1,1,1,2,NA,1,1,3,2,"0","1","0",NA,NA,NA,NA,NA,5,NA,NA,"student",1,NA,3,NA,NA,NA,NA,8,NA,NA,NA,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,14,15,16,NA,NA,2,1,NA,NA,4,NA,NA,NA,"3"
245,0,1,4,2,2,2,4,3,3,1,NA,"La Pariesienne","The Daily Grill","Akida","Banditos","On the Rox",2,2,2,1,1,1,2,3,1,1,NA,2,2,2,1,"0","0","0",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,14,15,16,NA,NA,2,1,NA,3,NA,NA,NA,NA,"2"
248,0,2,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
